City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
287,deputatskiy,RU,2022-05-25 17:49:05,69.3,139.9,269.89,96,99,2.44
288,hermiston,US,2022-05-25 17:45:05,45.8404,-119.2895,295.63,53,0,6.69
289,mamit,IN,2022-05-25 17:49:07,23.9333,92.4833,292.36,98,59,1.24
290,chicama,PE,2022-05-25 17:49:09,-7.8447,-79.1469,289.45,62,47,4.06
291,benguela,AO,2022-05-25 17:49:10,-12.5763,13.4055,295.24,79,13,2.94
292,saint george,US,2022-05-25 17:49:10,37.1041,-113.5841,302.28,13,0,1.79
293,klaksvik,FO,2022-05-25 17:49:11,62.2266,-6.589,281.66,82,52,8.85
294,yumen,CN,2022-05-25 17:49:12,40.2833,97.2,292.88,11,100,10.12
295,ulaanbaatar,MN,2022-05-25 17:49:14,47.9077,106.8832,279.22,42,0,1.0
296,hambantota,LK,2022-05-25 17:49:14,6.1241,81.1185,300.03,85,57,6.16
297,lasa,IT,2022-05-25 17:49:15,46.6166,10.7002,289.64,89,95,1.3
298,pochutla,MX,2022-05-25 17:49:16,15.7432,-96.4661,304.16,54,87,5.16
299,zlobin,HR,2022-05-25 17:49:17,45.2924,14.6541,292.76,60,40,2.57
300,proletarskiy,RU,2022-05-25 17:49:18,50.7914,35.7731,284.38,84,84,3.1
301,yulara,AU,2022-05-25 17:49:18,-25.2406,130.9889,287.31,63,1,3.66
302,dingle,PH,2022-05-25 17:49:19,10.9995,122.6711,299.09,86,36,1.04
303,roma,US,2022-05-25 17:48:54,43.2128,-75.4557,296.89,53,20,2.06
304,kruisfontein,ZA,2022-05-25 17:49:20,-34.0033,24.7314,290.31,80,4,6.83
305,malakwal,PK,2022-05-25 17:49:21,32.5536,73.2123,304.55,31,1,1.76
306,olinda,BR,2022-05-25 17:49:22,-8.0089,-34.8553,296.0,94,75,2.57
307,abu dhabi,AE,2022-05-25 17:49:22,24.4667,54.3667,304.21,52,0,2.06
308,oranjestad,AW,2022-05-25 17:47:42,12.524,-70.027,304.12,70,40,12.35
309,labuan,MY,2022-05-25 17:49:24,5.2767,115.2417,300.35,88,20,0.51
310,yaring,TH,2022-05-25 17:49:24,6.8662,101.3689,298.96,86,95,3.88
311,blyth,GB,2022-05-25 17:49:25,55.1271,-1.5086,289.45,52,40,11.32
312,shiraz,IR,2022-05-25 17:49:26,29.6036,52.5388,298.84,7,0,3.09
313,namatanai,PG,2022-05-25 17:49:27,-3.6667,152.4333,298.76,81,76,2.18
314,kamina,CD,2022-05-25 17:49:27,-8.7386,24.9906,292.66,51,96,1.51
315,shetpe,KZ,2022-05-25 17:49:28,44.1667,52.1167,288.53,47,100,4.67
316,coihaique,CL,2022-05-25 17:49:29,-45.5752,-72.0662,278.12,56,20,0.0
317,aswan,EG,2022-05-25 17:49:30,24.0934,32.907,307.76,10,0,4.63
318,vallenar,CL,2022-05-25 17:49:30,-28.5708,-70.7581,300.44,20,38,2.47
319,amahai,ID,2022-05-25 17:49:31,-3.3333,128.9167,298.16,83,100,1.58
320,saldanha,ZA,2022-05-25 17:49:32,-33.0117,17.9442,290.18,88,8,2.44
321,ruidoso,US,2022-05-25 17:49:32,33.3317,-105.673,291.83,17,0,7.72
322,ixtapa,MX,2022-05-25 17:50:33,20.7,-105.2,307.25,30,5,3.55
323,saint-augustin,CA,2022-05-25 17:50:34,51.226,-58.6502,289.45,40,54,10.76
324,djenne,ML,2022-05-25 17:50:34,13.9061,-4.5533,305.79,36,86,3.31
325,oyama,JP,2022-05-25 17:50:35,36.3,139.8,294.59,79,24,1.99
326,nome,US,2022-05-25 17:50:36,64.5011,-165.4064,282.65,75,0,4.63
327,meulaboh,ID,2022-05-25 17:50:36,4.1363,96.1285,299.14,84,100,1.98
328,coquimbo,CL,2022-05-25 17:46:35,-29.9533,-71.3436,288.0,82,20,5.66
329,comodoro rivadavia,AR,2022-05-25 17:50:37,-45.8667,-67.5,283.07,27,0,5.66
330,sinnamary,GF,2022-05-25 17:50:38,5.3833,-52.95,301.34,75,19,4.91
331,hatillo,PR,2022-05-25 17:50:39,18.4863,-66.8254,303.75,73,17,4.02
332,morant bay,JM,2022-05-25 17:50:39,17.8815,-76.4093,306.88,67,70,6.35
333,kushmurun,KZ,2022-05-25 17:50:40,52.4503,64.6311,293.98,48,72,1.22
334,kambove,CD,2022-05-25 17:50:40,-10.8764,26.5969,288.96,50,39,0.79
335,hofn,IS,2022-05-25 17:50:41,64.2539,-15.2082,283.16,71,40,8.23
336,vestmannaeyjar,IS,2022-05-25 17:50:42,63.4427,-20.2734,281.7,76,40,4.12
337,port-gentil,GA,2022-05-25 17:50:42,-0.7193,8.7815,298.13,83,20,5.66
338,tuktoyaktuk,CA,2022-05-25 17:50:43,69.4541,-133.0374,270.15,100,100,1.54
339,morag,PL,2022-05-25 17:50:43,53.9171,19.926,285.83,85,100,1.28
340,safford,US,2022-05-25 17:50:44,32.834,-109.7076,304.32,14,0,3.6
341,lekoni,GA,2022-05-25 17:50:45,-1.5843,14.2591,298.57,72,98,1.24
342,komatipoort,ZA,2022-05-25 17:50:45,-25.4332,31.9548,290.96,70,0,0.71
343,arona,ES,2022-05-25 17:50:46,28.0996,-16.681,292.11,58,40,12.35
344,portland,US,2022-05-25 17:50:00,45.5234,-122.6762,292.59,79,75,2.57
345,maniitsoq,GL,2022-05-25 17:50:47,65.4167,-52.9,273.18,62,92,6.87
346,yuksekova,TR,2022-05-25 17:50:48,37.5736,44.2872,280.92,53,4,1.38
347,hobyo,SO,2022-05-25 17:50:48,5.3505,48.5268,299.75,79,62,12.14
348,port-cartier,CA,2022-05-25 17:50:49,50.0334,-66.8654,287.27,62,72,6.04
349,soavinandriana,MG,2022-05-25 17:50:50,-19.1667,46.7333,288.23,65,46,1.65
350,linjiang,CN,2022-05-25 17:50:50,41.8069,126.9078,282.18,96,96,1.03
351,takaungu,KE,2022-05-25 17:50:51,-3.6837,39.8566,300.42,83,54,6.33
352,dunedin,NZ,2022-05-25 17:50:51,-45.8742,170.5036,280.26,61,71,5.36
353,nantucket,US,2022-05-25 17:46:37,41.2835,-70.0995,289.87,58,0,5.66
354,jiuquan,CN,2022-05-25 17:50:53,39.7432,98.5174,291.98,28,100,3.7
355,hualmay,PE,2022-05-25 17:50:53,-11.0964,-77.6139,294.13,70,19,4.39
356,kamiiso,JP,2022-05-25 17:50:54,41.8167,140.65,286.56,76,1,0.92
357,sistranda,NO,2022-05-25 17:50:54,63.7256,8.834,284.13,82,92,2.85
358,noicattaro,IT,2022-05-25 17:50:55,41.0338,16.9896,300.77,53,98,6.01
359,goundam,ML,2022-05-25 17:50:56,16.4145,-3.6708,304.1,41,77,4.17
360,waddan,LY,2022-05-25 17:49:07,29.1614,16.139,308.7,8,1,4.24
361,santa maria da vitoria,BR,2022-05-25 17:50:57,-13.3947,-44.1886,304.21,30,10,4.48
362,zafarwal,PK,2022-05-25 17:50:58,32.3463,74.8999,304.06,30,0,0.35
363,codrington,AU,2022-05-25 17:50:59,-38.2667,141.9667,286.59,87,83,6.16
364,nishihara,JP,2022-05-25 17:50:59,26.1842,127.7558,296.96,94,100,4.12
365,cockburn town,TC,2022-05-25 17:51:00,21.4612,-71.1419,302.13,58,40,5.14
366,lorengau,PG,2022-05-25 17:51:00,-2.0226,147.2712,299.58,81,100,0.61
367,glogow,PL,2022-05-25 17:51:01,51.6636,16.0845,289.06,72,78,3.0
368,hanstholm,DK,2022-05-25 17:51:02,57.1167,8.6167,286.83,77,93,9.55
369,milagro,ES,2022-05-25 17:51:03,42.2386,-1.764,291.52,47,30,10.31
370,bandarbeyla,SO,2022-05-25 17:51:03,9.4942,50.8122,300.23,84,21,8.21
371,kefamenanu,ID,2022-05-25 17:52:04,-9.4467,124.4781,295.22,96,91,1.34
372,taoudenni,ML,2022-05-25 17:52:05,22.6783,-3.9836,314.81,6,55,1.4
373,daru,PG,2022-05-25 17:52:06,-9.0763,143.2092,298.92,83,39,4.38
374,tessalit,ML,2022-05-25 17:52:06,20.1986,1.0114,303.05,33,97,9.32
375,khani,GE,2022-05-25 17:52:07,41.9563,42.9566,281.91,94,84,1.12
376,laela,TZ,2022-05-25 17:52:08,-8.5667,32.05,290.19,64,95,1.56
377,fare,PF,2022-05-25 17:52:09,-16.7,-151.0167,299.94,66,9,6.83
378,ushumun,RU,2022-05-25 17:52:10,52.7833,126.5333,284.95,57,79,1.85
379,neustadt,DE,2022-05-25 17:52:11,49.7117,12.0872,290.7,64,77,1.75
380,namibe,AO,2022-05-25 17:52:12,-15.1961,12.1522,292.5,82,0,6.17
381,san andres,CO,2022-05-25 17:51:36,12.5847,-81.7006,304.16,74,75,5.66
382,guerrero negro,MX,2022-05-25 17:52:13,27.9769,-114.0611,295.82,48,0,2.58
383,palana,RU,2022-05-25 17:52:14,59.1167,159.9667,277.11,87,100,1.32
384,winslow,US,2022-05-25 17:52:15,35.0242,-110.6974,296.25,9,0,2.06
385,wilkie,CA,2022-05-25 17:52:16,52.4168,-108.7014,291.98,39,98,3.28
386,torbay,CA,2022-05-25 17:47:29,47.6666,-52.7314,283.64,54,40,3.09
387,severnoye,RU,2022-05-25 17:52:17,56.3491,78.3619,293.13,53,25,3.96
388,stephenville,US,2022-05-25 17:50:55,32.2207,-98.2023,293.05,58,75,6.69
389,sembakung,ID,2022-05-25 17:52:18,3.8167,117.25,296.54,99,100,1.12
390,kloulklubed,PW,2022-05-25 17:47:35,7.0419,134.2556,296.43,86,100,3.08
391,marzuq,YE,2022-05-25 17:52:19,14.4,46.4667,299.19,37,12,1.8
392,nicolas ruiz,MX,2022-05-25 17:52:20,16.4,-92.5333,303.55,47,93,2.37
393,ushtobe,KZ,2022-05-25 17:52:21,45.2514,77.9838,296.02,48,79,3.81
394,fagernes,NO,2022-05-25 17:52:21,60.9858,9.2324,285.32,51,84,3.43
395,batagay,RU,2022-05-25 17:52:22,67.6333,134.6333,274.33,89,100,4.44
396,gladstone,AU,2022-05-25 17:47:26,-23.85,151.25,291.11,82,83,2.57
397,velika plana,RS,2022-05-25 17:52:23,44.3339,21.0768,299.45,71,46,3.33
398,punta alta,AR,2022-05-25 17:52:24,-38.8759,-62.0736,283.97,39,30,4.68
399,tacuarembo,UY,2022-05-25 17:52:24,-31.7333,-55.9833,290.16,95,100,2.37
400,buala,SB,2022-05-25 17:52:26,-8.145,159.5921,299.14,83,17,1.44
401,matara,LK,2022-05-25 17:52:26,5.9485,80.5353,299.04,90,52,3.43
402,dubna,RU,2022-05-25 17:52:27,56.7333,37.1667,279.38,86,95,2.26
403,severo-kurilsk,RU,2022-05-25 17:52:28,50.6789,156.125,277.81,96,99,3.5
404,moroni,KM,2022-05-25 17:52:28,-11.7022,43.2551,298.99,79,16,3.75
405,cairns,AU,2022-05-25 17:52:29,-16.9167,145.7667,295.12,91,75,1.54
406,anadyr,RU,2022-05-25 17:52:30,64.75,177.4833,279.43,75,0,4.0
407,baijiantan,CN,2022-05-25 17:52:30,45.6333,85.1833,303.02,30,100,3.64
408,tawau,MY,2022-05-25 17:52:31,4.2498,117.8871,298.22,94,98,0.45
409,vostok,RU,2022-05-25 17:52:32,46.4856,135.8833,283.8,97,100,1.51
410,jiwani,PK,2022-05-25 17:52:32,25.05,61.7417,302.33,85,0,2.95
411,dikson,RU,2022-05-25 17:52:33,73.5069,80.5464,266.58,92,20,0.75
412,duku,NG,2022-05-25 17:52:34,11.2361,4.9073,307.5,32,38,2.05
413,wasilla,US,2022-05-25 17:52:35,61.5814,-149.4394,284.85,71,100,2.57
414,at-bashi,KG,2022-05-25 17:52:36,41.1702,75.8106,286.96,45,3,0.43
415,ahipara,NZ,2022-05-25 17:52:36,-35.1667,173.1667,286.39,81,100,2.57
416,luanda,AO,2022-05-25 17:52:37,-8.8368,13.2343,295.8,85,8,6.34
417,chumikan,RU,2022-05-25 17:52:38,54.7183,135.315,280.05,96,87,0.91
418,brae,GB,2022-05-25 17:53:39,60.3964,-1.353,282.99,89,98,10.41
419,kunming,CN,2022-05-25 17:53:40,25.0389,102.7183,291.11,88,0,5.0
420,nalut,LY,2022-05-25 17:53:40,30.3333,10.85,306.03,7,4,2.72
421,las palmas,ES,2022-05-25 17:53:41,28.4204,-14.0131,293.59,64,20,8.23
422,okhotsk,RU,2022-05-25 17:53:41,59.3833,143.3,274.8,94,100,2.46
423,popondetta,PG,2022-05-25 17:53:46,-8.7537,148.2534,295.46,97,57,1.26
424,port shepstone,ZA,2022-05-25 17:53:47,-30.7414,30.455,293.89,84,0,4.18
425,borger,NL,2022-05-25 17:53:48,52.9233,6.7931,288.73,72,96,7.36
426,omsukchan,RU,2022-05-25 17:53:48,62.5333,155.8,273.66,98,100,2.43
427,aksay,RU,2022-05-25 17:53:49,47.26,39.87,290.51,44,68,3.13
428,bastia,FR,2022-05-25 17:53:50,42.6667,9.3333,296.78,82,20,1.54
429,biltine,TD,2022-05-25 17:53:50,14.5333,20.9167,306.34,7,65,3.37
430,ingham,US,2022-05-25 17:53:51,42.6,-84.3833,291.12,91,100,5.14
431,veraval,IN,2022-05-25 17:53:51,20.9,70.3667,301.25,79,0,6.13
432,yinchuan,CN,2022-05-25 17:53:52,38.4681,106.2731,292.94,21,6,3.1
433,cartagena,CO,2022-05-25 17:52:11,10.3997,-75.5144,304.94,66,40,2.06
434,altay,CN,2022-05-25 17:53:53,47.8667,88.1167,297.94,26,100,2.06
435,talnakh,RU,2022-05-25 17:53:54,69.4865,88.3972,272.71,91,35,1.8
436,karratha,AU,2022-05-25 17:53:54,-20.7377,116.8463,297.26,56,5,2.44
437,tual,ID,2022-05-25 17:53:55,-5.6667,132.75,300.71,77,98,1.52
438,yerbogachen,RU,2022-05-25 17:53:56,61.2767,108.0108,279.48,88,100,3.22
439,thessalon,CA,2022-05-25 17:53:57,46.2501,-83.5666,287.31,64,100,4.84
440,kholtoson,RU,2022-05-25 17:53:57,50.2981,103.3097,283.88,49,10,1.3
441,teya,RU,2022-05-25 17:53:58,60.3778,92.6267,281.33,84,8,2.0
442,tianpeng,CN,2022-05-25 17:53:58,30.9866,103.9393,295.22,86,100,0.92
443,nikolsk,RU,2022-05-25 17:54:00,53.7189,46.0712,276.75,82,55,2.78
444,kasongo-lunda,CD,2022-05-25 17:54:00,-6.4667,16.8167,298.23,69,67,0.37
445,beirut,LB,2022-05-25 17:50:20,33.8889,35.4944,295.56,78,0,4.63
446,port hawkesbury,CA,2022-05-25 17:53:42,45.6169,-61.3485,291.42,45,0,4.12
447,muscat,OM,2022-05-25 17:54:03,23.6139,58.5922,308.01,33,0,1.83
448,vila franca do campo,PT,2022-05-25 17:54:03,37.7167,-25.4333,292.38,63,51,2.74
449,shakiso,ET,2022-05-25 17:54:04,5.75,38.9167,287.77,98,99,0.64
450,ossora,RU,2022-05-25 17:54:05,59.2353,163.0719,276.47,89,100,2.29
451,burnie,AU,2022-05-25 17:54:06,-41.0667,145.9167,285.9,84,99,5.05
452,baghdad,IQ,2022-05-25 17:49:10,33.3406,44.4009,304.1,18,0,5.14
453,krasnoarmeyskoye,RU,2022-05-25 17:54:07,52.7182,50.0322,281.01,73,85,2.95
454,paredon,MX,2022-05-25 17:54:07,16.0333,-93.8667,304.13,62,95,5.6
455,grand gaube,MU,2022-05-25 17:54:08,-20.0064,57.6608,296.37,74,20,1.34
456,acapulco,MX,2022-05-25 17:54:09,16.8634,-99.8901,304.12,60,87,4.55
457,aksarka,RU,2022-05-25 17:54:11,66.5606,67.7975,279.23,67,85,6.06
458,vila velha,BR,2022-05-25 17:54:11,-20.3297,-40.2925,301.12,51,40,5.66
459,moree,AU,2022-05-25 17:54:12,-29.4667,149.85,286.23,82,76,3.15
460,saryg-sep,RU,2022-05-25 17:54:13,51.5,95.6,290.52,41,74,1.03
461,kandrian,PG,2022-05-25 17:55:14,-6.2167,149.55,297.97,90,52,2.14
462,takoradi,GH,2022-05-25 17:55:15,4.8845,-1.7554,299.77,77,90,3.2
463,palmer,US,2022-05-25 17:55:15,42.1584,-72.3287,297.53,45,75,2.06
464,ituporanga,BR,2022-05-25 17:55:16,-27.4144,-49.6025,296.31,56,2,1.33
465,bundaberg,AU,2022-05-25 17:55:17,-24.85,152.35,289.94,99,76,1.34
466,kaura namoda,NG,2022-05-25 17:55:17,12.5898,6.5779,308.76,19,2,1.73
467,lagoa,PT,2022-05-25 17:55:19,39.05,-27.9833,289.64,75,15,5.06
468,kanye,BW,2022-05-25 17:55:19,-24.9667,25.3327,288.67,35,0,2.84
469,grootfontein,NA,2022-05-25 17:55:20,-19.5667,18.1167,285.91,50,0,0.0
470,itaituba,BR,2022-05-25 17:55:21,-4.2761,-55.9836,307.24,55,40,4.12
471,shimanovsk,RU,2022-05-25 17:55:21,52.0,127.7,285.39,60,16,2.99
472,wanlaweyn,SO,2022-05-25 17:55:22,2.6185,44.8938,298.98,74,97,6.6
473,igurusi,TZ,2022-05-25 17:55:23,-8.85,33.85,292.75,74,80,1.41
474,hay river,CA,2022-05-25 17:55:23,60.8156,-115.7999,283.13,57,75,4.63
475,japura,ID,2022-05-25 17:55:24,-0.3167,102.35,296.44,98,100,0.59
476,kentau,KZ,2022-05-25 17:55:25,43.5206,68.5094,297.73,24,1,2.06
477,redmond,US,2022-05-25 17:53:07,47.674,-122.1215,290.73,75,100,3.13
478,donegal,IE,2022-05-25 17:55:26,54.65,-8.1167,286.18,79,89,6.85
479,rio de janeiro,BR,2022-05-25 17:55:26,-22.9028,-43.2075,300.67,55,75,3.6
480,san antonio,US,2022-05-25 17:55:22,29.4241,-98.4936,300.56,49,0,5.14
481,wadi maliz,TN,2022-05-25 17:55:27,36.4681,8.5495,296.96,65,89,3.96
482,escuintla,GT,2022-05-25 17:55:28,14.305,-90.785,304.53,71,84,2.64
483,phuket,TH,2022-05-25 17:55:32,8.0,98.25,301.27,83,20,3.6
484,general pico,AR,2022-05-25 17:55:33,-35.6566,-63.7568,286.48,46,98,4.16
485,gweta,BW,2022-05-25 17:55:34,-20.1833,25.2333,293.91,32,2,3.3
486,brandon,US,2022-05-25 17:55:28,27.9378,-82.2859,305.99,61,40,4.12
487,qaqortoq,GL,2022-05-25 17:55:35,60.7167,-46.0333,278.36,49,87,7.66
488,buraydah,SA,2022-05-25 17:53:33,26.326,43.975,308.4,13,23,4.86
489,cochrane,CA,2022-05-25 17:51:17,51.1834,-114.4687,290.71,32,20,7.2
490,laurel,US,2022-05-25 17:55:37,39.0993,-76.8483,295.78,62,100,6.17
491,pangai,TO,2022-05-25 17:55:37,-19.8,-174.35,298.21,83,20,6.69
492,ambunti,PG,2022-05-25 17:55:38,-4.2365,142.8448,296.59,97,90,0.49
493,mayo,US,2022-05-25 17:55:39,38.8876,-76.5119,296.04,59,100,6.17
494,nizhniy tsasuchey,RU,2022-05-25 17:55:39,50.5167,115.1333,287.32,26,5,2.51
495,aden,YE,2022-05-25 17:55:40,12.7794,45.0367,303.14,77,15,4.43
496,axim,GH,2022-05-25 17:55:41,4.8699,-2.2405,299.86,75,94,2.31
497,kaili,ID,2022-05-25 17:55:41,-3.4626,120.2147,293.02,95,100,1.4
498,sobolevo,RU,2022-05-25 17:55:42,54.4299,31.8996,285.81,72,35,1.4
499,ostrovnoy,RU,2022-05-25 17:55:42,68.0531,39.5131,274.87,90,59,1.66
500,sarangani,PH,2022-05-25 17:55:43,5.4033,125.4636,301.03,76,100,5.58
501,naze,JP,2022-05-25 17:55:44,28.3667,129.4833,294.66,92,100,2.74
502,byron bay,AU,2022-05-25 17:55:44,-28.65,153.6167,288.54,91,91,3.34
503,seidu,SL,2022-05-25 17:55:45,9.0167,-10.6,294.05,94,89,1.73
504,hasaki,JP,2022-05-25 17:55:46,35.7333,140.8333,288.31,79,6,3.81
505,ilebo,CD,2022-05-25 17:55:46,-4.3167,20.5833,294.48,96,87,0.42
506,panalingaan,PH,2022-05-25 17:55:47,8.7842,117.4231,299.61,84,90,1.19
507,sao filipe,CV,2022-05-25 17:55:48,14.8961,-24.4956,295.85,73,14,5.47
508,meadow lake,US,2022-05-25 17:56:48,34.8014,-106.5436,295.04,26,5,4.29
509,larsnes,NO,2022-05-25 17:56:49,62.2028,5.5773,287.48,69,96,5.08
510,socorro,US,2022-05-25 17:56:50,31.6546,-106.3033,298.36,28,7,3.21
511,corbelia,BR,2022-05-25 17:56:50,-24.7989,-53.3067,297.79,65,0,4.36
512,sibolga,ID,2022-05-25 17:56:51,1.7427,98.7792,298.45,84,100,1.39
513,ola,RU,2022-05-25 17:56:52,59.5833,151.2833,277.12,98,100,4.53
514,bathsheba,BB,2022-05-25 17:56:52,13.2167,-59.5167,303.49,66,40,8.23
515,hermosillo,MX,2022-05-25 17:56:53,29.0667,-110.9667,307.51,28,1,1.79
516,ugoofaaru,MV,2022-05-25 17:56:54,5.6667,73.0,301.56,76,78,4.73
517,ferme-neuve,CA,2022-05-25 17:56:54,46.7001,-75.4493,295.09,31,35,1.76
518,osakarovka,KZ,2022-05-25 17:56:55,50.565,72.5692,292.82,30,75,4.63
519,sao joao dos patos,BR,2022-05-25 17:56:56,-6.495,-43.7022,300.83,55,36,4.29
520,iquique,CL,2022-05-25 17:52:20,-20.2208,-70.1431,291.17,64,13,3.22
521,upington,ZA,2022-05-25 17:56:57,-28.4478,21.2561,291.36,42,0,2.06
522,khandyga,RU,2022-05-25 17:56:58,62.6667,135.6,272.57,91,69,1.69
523,abalak,RU,2022-05-25 17:56:58,58.1286,68.5944,292.83,58,100,4.67
524,cozumel,MX,2022-05-25 17:53:53,20.5083,-86.9458,302.59,71,69,5.81
525,jumla,NP,2022-05-25 17:57:00,29.2747,82.1838,281.86,89,76,1.79
526,nhulunbuy,AU,2022-05-25 17:57:00,-12.2333,136.7667,294.49,88,55,0.0
527,corsicana,US,2022-05-25 17:57:01,32.0954,-96.4689,296.07,62,75,7.72
528,balabac,PH,2022-05-25 17:57:02,7.9868,117.0645,300.95,82,100,3.21
529,kosh-agach,RU,2022-05-25 17:57:02,50.0,88.6667,289.03,62,100,3.54
530,la ronge,CA,2022-05-25 17:57:03,55.1001,-105.2842,284.29,46,100,3.6
531,casper,US,2022-05-25 17:53:40,42.8666,-106.3131,290.27,41,0,2.68
532,ngara,TZ,2022-05-25 17:57:04,-2.5122,30.6558,287.22,92,92,1.18
533,devils lake,US,2022-05-25 17:57:05,48.1128,-98.8651,293.21,42,100,2.68
534,paraguacu,BR,2022-05-25 17:57:06,-21.5472,-45.7375,295.69,47,0,2.08
535,sakaiminato,JP,2022-05-25 17:57:07,35.55,133.2333,293.14,73,75,1.54
536,along,IN,2022-05-25 17:57:08,28.1667,94.7667,296.48,97,100,0.3
537,linxia,CN,2022-05-25 17:57:09,35.6003,103.2064,287.13,89,100,0.06
538,olafsvik,IS,2022-05-25 17:57:10,64.8945,-23.7142,278.61,88,99,2.97
539,yakeshi,CN,2022-05-25 17:57:11,49.2833,120.7333,284.52,46,100,0.8
540,novallas,PH,2022-05-25 17:55:33,9.5125,123.1194,299.71,82,89,0.48
541,narsaq,GL,2022-05-25 17:57:12,60.9167,-46.05,278.87,40,95,1.72
542,taseyevo,RU,2022-05-25 17:57:13,57.2169,94.8978,288.95,71,28,2.99
543,kamenskiy,RU,2022-05-25 17:57:14,50.8855,45.488,279.89,67,68,2.9
544,sao joao da barra,BR,2022-05-25 17:57:15,-21.6403,-41.0511,300.2,63,5,5.35
545,kaniama,CD,2022-05-25 17:57:17,-7.5667,24.1833,296.43,61,70,1.7
546,cacoal,BR,2022-05-25 17:57:18,-11.4386,-61.4472,304.59,49,75,1.05
547,saint-michel-des-saints,CA,2022-05-25 17:57:18,46.6834,-73.9159,295.34,31,30,1.8
548,ulladulla,AU,2022-05-25 17:57:19,-35.35,150.4667,283.58,89,100,2.06
549,novopavlovka,RU,2022-05-25 17:57:20,51.2172,109.2091,281.72,57,1,0.75
550,atambua,ID,2022-05-25 17:57:20,-9.1061,124.8925,295.81,90,95,1.75
551,xichang,CN,2022-05-25 17:57:22,27.8964,102.2634,294.11,87,89,1.44
552,banjar,ID,2022-05-25 17:58:22,-8.19,114.9675,298.7,88,82,1.7
553,kalmunai,LK,2022-05-25 17:58:23,7.4167,81.8167,299.11,85,98,3.91
554,coahuayana,MX,2022-05-25 17:58:24,18.7333,-103.6833,305.53,42,93,3.52
555,praia,CV,2022-05-25 17:58:24,14.9215,-23.5087,299.45,50,40,7.72
556,seymchan,RU,2022-05-25 17:58:25,62.8833,152.4333,279.84,74,94,1.88
557,bambous virieux,MU,2022-05-25 17:58:26,-20.3428,57.7575,296.29,78,20,2.57
558,agadez,NE,2022-05-25 17:58:27,19.75,10.25,308.36,9,100,4.63
559,antalaha,MG,2022-05-25 17:58:27,-14.9003,50.2788,295.06,89,8,2.66
560,simbahan,PH,2022-05-25 17:58:28,6.3032,120.5836,301.37,76,100,2.62
561,banff,CA,2022-05-25 17:56:38,51.1762,-115.5698,286.72,43,100,3.09
562,half moon bay,US,2022-05-25 17:58:29,37.4636,-122.4286,307.62,42,0,3.09
563,alyangula,AU,2022-05-25 17:58:30,-13.8483,136.4192,296.69,75,36,3.02
564,ballina,AU,2022-05-25 17:58:30,-28.8667,153.5667,288.58,90,93,2.96
565,egvekinot,RU,2022-05-25 17:58:32,66.3167,-179.1667,275.77,85,99,1.79
566,porto walter,BR,2022-05-25 17:58:33,-8.2686,-72.7439,298.82,94,82,0.77
567,bulawayo,ZW,2022-05-25 17:58:33,-20.15,28.5833,289.73,37,0,2.77
568,hinton,CA,2022-05-25 17:58:34,53.4001,-117.5857,287.24,43,90,2.21
569,taksimo,RU,2022-05-25 17:58:35,56.3444,114.8794,285.44,57,100,1.77
570,mitu,CO,2022-05-25 17:58:35,1.1983,-70.1733,302.53,67,92,1.2
571,si bun ruang,TH,2022-05-25 17:58:36,16.9667,102.2833,298.82,87,100,1.57
572,hagenow,DE,2022-05-25 17:58:37,53.4333,11.1833,288.08,81,97,4.32
573,zhigansk,RU,2022-05-25 17:58:37,66.7697,123.3711,274.38,76,99,8.82
574,ibra,OM,2022-05-25 17:58:38,22.6906,58.5334,304.46,36,36,4.08
